insert into graduacao values (1923539, 5);
insert into graduacao values (1949475, 91);
insert into graduacao values (1949476, 54);
insert into graduacao values (1949477, 8);
insert into graduacao values (1949478, 100);
insert into graduacao values (1949479, 74);
insert into graduacao values (1949480, 74);
insert into graduacao values (1949481, 95);
insert into graduacao values (1949482, 25);
insert into graduacao values (1949483, 28);
insert into graduacao values (1949484, 9);
insert into graduacao values (1949485, 61);
insert into graduacao values (1949486, 84);
insert into graduacao values (1949487, 68);
insert into graduacao values (1949488, 77);
insert into graduacao values (1949489, 93);
insert into graduacao values (1949490, 65);
insert into graduacao values (1949491, 60);
insert into graduacao values (1949492, 35);
insert into graduacao values (1949493, 14);
insert into graduacao values (1949494, 35);
insert into graduacao values (1949495, 39);
insert into graduacao values (1949496, 75);
insert into graduacao values (1949497, 8);
insert into graduacao values (1949498, 65);
insert into graduacao values (1949499, 55);
insert into graduacao values (1949500, 82);
insert into graduacao values (1949501, 36);
insert into graduacao values (1949502, 1);
insert into graduacao values (1949503, 37);
insert into graduacao values (1949504, 8);
insert into graduacao values (1949505, 12);
insert into graduacao values (1949506, 74);
insert into graduacao values (1949507, 48);
insert into graduacao values (1949508, 67);
insert into graduacao values (1949509, 45);
insert into graduacao values (1949510, 63);
insert into graduacao values (1949511, 26);
insert into graduacao values (1949512, 69);
insert into graduacao values (1949513, 99);
insert into graduacao values (1949514, 43);
insert into graduacao values (1949515, 8);
insert into graduacao values (1949516, 67);
insert into graduacao values (1949517, 76);
insert into graduacao values (1949518, 47);
insert into graduacao values (1949519, 6);
insert into graduacao values (1949520, 74);
insert into graduacao values (1949521, 97);
insert into graduacao values (1949522, 1);
insert into graduacao values (1949523, 20);
insert into graduacao values (1949524, 73);
insert into graduacao values (1949525, 16);
insert into graduacao values (1949526, 44);
insert into graduacao values (1949527, 61);
insert into graduacao values (1949528, 79);
insert into graduacao values (1949529, 30);
insert into graduacao values (1949530, 65);
insert into graduacao values (1949531, 90);
insert into graduacao values (1949532, 95);
insert into graduacao values (1949533, 98);
insert into graduacao values (1949534, 94);
insert into graduacao values (1949535, 94);
insert into graduacao values (1949536, 73);
insert into graduacao values (1949537, 96);
insert into graduacao values (1949538, 41);
insert into graduacao values (1949539, 48);
insert into graduacao values (1949540, 70);
insert into graduacao values (1949541, 99);
insert into graduacao values (1949542, 96);
insert into graduacao values (1949543, 65);
insert into graduacao values (1949544, 76);
insert into graduacao values (1949545, 81);
insert into graduacao values (1949546, 56);
insert into graduacao values (1949547, 9);
insert into graduacao values (1949548, 35);
insert into graduacao values (1949549, 21);
insert into graduacao values (1949550, 28);
insert into graduacao values (1949551, 10);
insert into graduacao values (1949552, 63);
insert into graduacao values (1949553, 74);
insert into graduacao values (1949554, 88);
insert into graduacao values (1949555, 84);
insert into graduacao values (1949556, 97);
insert into graduacao values (1949557, 34);
insert into graduacao values (1949558, 40);
insert into graduacao values (1949559, 73);
insert into graduacao values (1949560, 85);
insert into graduacao values (1949561, 70);
insert into graduacao values (1949562, 92);
insert into graduacao values (1949563, 100);
insert into graduacao values (1949564, 78);
insert into graduacao values (1949565, 9);
insert into graduacao values (1949566, 96);
insert into graduacao values (1949567, 63);
insert into graduacao values (1949568, 26);
insert into graduacao values (1949569, 24);
insert into graduacao values (1949570, 35);
insert into graduacao values (1949571, 35);
insert into graduacao values (1949572, 7);
insert into graduacao values (1949573, 25);
insert into graduacao values (1949574, 31);
insert into graduacao values (1949575, 54);
insert into graduacao values (1949576, 52);
insert into graduacao values (1949577, 43);
insert into graduacao values (1949578, 70);
insert into graduacao values (1949579, 53);
insert into graduacao values (1949580, 48);
insert into graduacao values (1949581, 30);
insert into graduacao values (1949582, 96);
insert into graduacao values (1949583, 8);
insert into graduacao values (1949584, 84);
insert into graduacao values (1949585, 3);
insert into graduacao values (1949586, 21);
insert into graduacao values (1949587, 38);
insert into graduacao values (1949588, 26);
insert into graduacao values (1949589, 70);
insert into graduacao values (1949590, 35);
insert into graduacao values (1949591, 31);
insert into graduacao values (1949592, 6);
insert into graduacao values (1949593, 8);
insert into graduacao values (1949594, 56);
insert into graduacao values (1949595, 27);
insert into graduacao values (1949596, 90);
insert into graduacao values (1949597, 27);
insert into graduacao values (1949598, 62);
insert into graduacao values (1949599, 59);
insert into graduacao values (1949600, 30);
insert into graduacao values (1949601, 87);
insert into graduacao values (1949602, 13);
insert into graduacao values (1949603, 1);
insert into graduacao values (1949604, 47);
insert into graduacao values (1949605, 2);
insert into graduacao values (1949606, 82);
insert into graduacao values (1949607, 30);
insert into graduacao values (1949608, 67);
insert into graduacao values (1949609, 21);
insert into graduacao values (1949610, 52);
insert into graduacao values (1949611, 50);
insert into graduacao values (1949612, 7);
insert into graduacao values (1949613, 73);
insert into graduacao values (1949614, 66);
insert into graduacao values (1949615, 49);
insert into graduacao values (1949616, 77);
insert into graduacao values (1949617, 25);
insert into graduacao values (1949618, 90);
insert into graduacao values (1949619, 31);
insert into graduacao values (1949620, 90);
insert into graduacao values (1949621, 50);
insert into graduacao values (1949622, 71);
insert into graduacao values (1949623, 61);
insert into graduacao values (1949624, 39);
insert into graduacao values (1949625, 87);
insert into graduacao values (1949626, 13);
insert into graduacao values (1949627, 93);
insert into graduacao values (1949628, 65);
insert into graduacao values (1949629, 79);
insert into graduacao values (1949630, 95);
insert into graduacao values (1949631, 41);
insert into graduacao values (1949632, 18);
insert into graduacao values (1949633, 35);
insert into graduacao values (1949634, 45);
insert into graduacao values (1949635, 73);
insert into graduacao values (1949636, 62);
insert into graduacao values (1949637, 58);
insert into graduacao values (1949638, 69);
insert into graduacao values (1949639, 6);
insert into graduacao values (1949640, 44);
insert into graduacao values (1949641, 4);
insert into graduacao values (1949642, 11);
insert into graduacao values (1949643, 18);
insert into graduacao values (1949644, 29);
insert into graduacao values (1949645, 30);
insert into graduacao values (1949646, 80);
insert into graduacao values (1949647, 57);
insert into graduacao values (1949648, 83);
insert into graduacao values (1949649, 27);
insert into graduacao values (1949650, 80);
insert into graduacao values (1949651, 56);
insert into graduacao values (1949652, 55);
insert into graduacao values (1949653, 41);
insert into graduacao values (1949654, 12);
insert into graduacao values (1949655, 83);
insert into graduacao values (1949656, 8);
insert into graduacao values (1949657, 45);
insert into graduacao values (1949658, 19);
insert into graduacao values (1949659, 47);
insert into graduacao values (1949660, 95);
insert into graduacao values (1949661, 59);
insert into graduacao values (1949662, 54);
insert into graduacao values (1949663, 85);
insert into graduacao values (1949664, 48);
insert into graduacao values (1949665, 10);
insert into graduacao values (1949666, 86);
insert into graduacao values (1949667, 53);
insert into graduacao values (1949668, 23);
insert into graduacao values (1949669, 18);
insert into graduacao values (1949670, 21);
insert into graduacao values (1949671, 36);
insert into graduacao values (1949672, 49);
insert into graduacao values (1949673, 90);
insert into graduacao values (1949674, 66);
insert into graduacao values (1949675, 2);
insert into graduacao values (1949676, 50);
insert into graduacao values (1949677, 13);
insert into graduacao values (1949678, 80);
insert into graduacao values (1949679, 19);
insert into graduacao values (1949680, 41);
insert into graduacao values (1949681, 45);
insert into graduacao values (1949682, 82);
insert into graduacao values (1949683, 30);
insert into graduacao values (1949684, 83);
insert into graduacao values (1949685, 29);
insert into graduacao values (1949686, 1);
insert into graduacao values (1949687, 40);
insert into graduacao values (1949688, 28);
insert into graduacao values (1949689, 39);
insert into graduacao values (1949690, 97);
insert into graduacao values (1949691, 21);
insert into graduacao values (1949692, 72);
insert into graduacao values (1949693, 20);
insert into graduacao values (1949694, 1);
insert into graduacao values (1949695, 16);
insert into graduacao values (1949696, 63);
insert into graduacao values (1949697, 6);
insert into graduacao values (1949698, 92);
insert into graduacao values (1949699, 58);
insert into graduacao values (1949700, 94);
insert into graduacao values (1949701, 60);
insert into graduacao values (1949702, 63);
insert into graduacao values (1949703, 26);
insert into graduacao values (1949704, 62);
insert into graduacao values (1949705, 94);
insert into graduacao values (1949706, 91);
insert into graduacao values (1949707, 19);
insert into graduacao values (1949708, 30);
insert into graduacao values (1949709, 54);
insert into graduacao values (1949710, 97);
insert into graduacao values (1949711, 93);
insert into graduacao values (1949712, 75);
insert into graduacao values (1949713, 73);
insert into graduacao values (1949714, 59);
insert into graduacao values (1949715, 38);
insert into graduacao values (1949716, 19);
insert into graduacao values (1949717, 99);
insert into graduacao values (1949718, 41);
insert into graduacao values (1949719, 15);
insert into graduacao values (1949720, 87);
insert into graduacao values (1949721, 1);
insert into graduacao values (1949722, 93);
insert into graduacao values (1949723, 33);
insert into graduacao values (1949724, 61);
insert into graduacao values (1949725, 99);
insert into graduacao values (1949726, 64);
insert into graduacao values (1949727, 89);
insert into graduacao values (1949728, 6);
insert into graduacao values (1949729, 29);
insert into graduacao values (1949730, 98);
insert into graduacao values (1949731, 44);
insert into graduacao values (1949732, 47);
insert into graduacao values (1949733, 97);
insert into graduacao values (1949734, 91);
insert into graduacao values (1949735, 45);
insert into graduacao values (1949736, 31);
insert into graduacao values (1949737, 59);
insert into graduacao values (1949738, 94);
insert into graduacao values (1949739, 84);
insert into graduacao values (1949740, 65);
insert into graduacao values (1949741, 87);
insert into graduacao values (1949742, 49);
insert into graduacao values (1949743, 37);
insert into graduacao values (1949744, 94);
insert into graduacao values (1949745, 46);
insert into graduacao values (1949746, 38);
insert into graduacao values (1949747, 10);
insert into graduacao values (1949748, 70);
insert into graduacao values (1949749, 43);
insert into graduacao values (1949750, 61);
insert into graduacao values (1949751, 68);
insert into graduacao values (1949752, 65);
insert into graduacao values (1949753, 73);
insert into graduacao values (1949754, 91);
insert into graduacao values (1949755, 97);
insert into graduacao values (1949756, 65);
insert into graduacao values (1949757, 80);
insert into graduacao values (1949758, 79);
insert into graduacao values (1949759, 100);
insert into graduacao values (1949760, 67);
insert into graduacao values (1949761, 78);
insert into graduacao values (1949762, 14);
insert into graduacao values (1949763, 50);
insert into graduacao values (1949764, 74);
insert into graduacao values (1949765, 64);
insert into graduacao values (1949766, 54);
insert into graduacao values (1949767, 81);
insert into graduacao values (1949768, 74);
insert into graduacao values (1949769, 38);
insert into graduacao values (1949770, 51);
insert into graduacao values (1949771, 6);
insert into graduacao values (1949772, 69);
insert into graduacao values (1949773, 7);
insert into graduacao values (1949774, 71);
insert into graduacao values (1949775, 98);
insert into graduacao values (1949776, 16);
insert into graduacao values (1949777, 48);
insert into graduacao values (1949778, 38);
insert into graduacao values (1949779, 82);
insert into graduacao values (1949780, 27);
insert into graduacao values (1949781, 22);
insert into graduacao values (1949782, 20);
insert into graduacao values (1949783, 12);
insert into graduacao values (1949784, 79);
insert into graduacao values (1949785, 43);
insert into graduacao values (1949786, 54);
insert into graduacao values (1949787, 37);
insert into graduacao values (1949788, 38);
insert into graduacao values (1949789, 64);
insert into graduacao values (1949790, 98);
insert into graduacao values (1949791, 90);
insert into graduacao values (1949792, 51);
insert into graduacao values (1949793, 54);
insert into graduacao values (1949794, 1);
insert into graduacao values (1949795, 43);
insert into graduacao values (1949796, 63);
insert into graduacao values (1949797, 95);
insert into graduacao values (1949798, 76);
insert into graduacao values (1949799, 10);
insert into graduacao values (1949800, 15);
insert into graduacao values (1949801, 87);
insert into graduacao values (1949802, 52);
insert into graduacao values (1949803, 22);
insert into graduacao values (1949804, 55);
insert into graduacao values (1949805, 27);
insert into graduacao values (1949806, 87);
insert into graduacao values (1949807, 20);
insert into graduacao values (1949808, 55);
insert into graduacao values (1949809, 75);
insert into graduacao values (1949810, 67);
insert into graduacao values (1949811, 23);
insert into graduacao values (1949812, 46);
insert into graduacao values (1949813, 44);
insert into graduacao values (1949814, 37);
insert into graduacao values (1949815, 65);
insert into graduacao values (1949816, 34);
insert into graduacao values (1949817, 49);
insert into graduacao values (1949818, 9);
insert into graduacao values (1949819, 8);
insert into graduacao values (1949820, 35);
insert into graduacao values (1949821, 29);
insert into graduacao values (1949822, 85);
insert into graduacao values (1949823, 28);
insert into graduacao values (1949824, 5);
insert into graduacao values (1949825, 98);
insert into graduacao values (1949826, 23);
insert into graduacao values (1949827, 87);
insert into graduacao values (1949828, 85);
insert into graduacao values (1949829, 42);
insert into graduacao values (1949830, 14);
insert into graduacao values (1949831, 86);
insert into graduacao values (1949832, 18);
insert into graduacao values (1949833, 9);
insert into graduacao values (1949834, 93);
insert into graduacao values (1949835, 62);
insert into graduacao values (1949836, 7);
insert into graduacao values (1949837, 78);
insert into graduacao values (1949838, 32);
insert into graduacao values (1949839, 77);
insert into graduacao values (1949840, 11);
insert into graduacao values (1949841, 57);
insert into graduacao values (1949842, 97);
insert into graduacao values (1949843, 42);
insert into graduacao values (1949844, 54);
insert into graduacao values (1949845, 91);
insert into graduacao values (1949846, 64);
insert into graduacao values (1949847, 17);
insert into graduacao values (1949848, 91);
insert into graduacao values (1949849, 21);
insert into graduacao values (1949850, 64);
insert into graduacao values (1949851, 10);
insert into graduacao values (1949852, 49);
insert into graduacao values (1949853, 79);
insert into graduacao values (1949854, 52);
insert into graduacao values (1949855, 65);
insert into graduacao values (1949856, 31);
insert into graduacao values (1949857, 92);
insert into graduacao values (1949858, 47);
insert into graduacao values (1949859, 52);
insert into graduacao values (1949860, 43);
insert into graduacao values (1949861, 67);
insert into graduacao values (1949862, 26);
insert into graduacao values (1949863, 5);
insert into graduacao values (1949864, 83);
insert into graduacao values (1949865, 70);
insert into graduacao values (1949866, 5);
insert into graduacao values (1949867, 14);
insert into graduacao values (1949868, 26);
insert into graduacao values (1949869, 49);
insert into graduacao values (1949870, 88);
insert into graduacao values (1949871, 99);
insert into graduacao values (1949872, 85);
insert into graduacao values (1949873, 77);
insert into graduacao values (1949874, 22);
insert into graduacao values (1949875, 42);
insert into graduacao values (1949876, 86);
insert into graduacao values (1949877, 74);
insert into graduacao values (1949878, 93);
insert into graduacao values (1949879, 100);
insert into graduacao values (1949880, 79);
insert into graduacao values (1949881, 26);
insert into graduacao values (1949882, 30);
insert into graduacao values (1949883, 29);
insert into graduacao values (1949884, 60);
insert into graduacao values (1949885, 99);
insert into graduacao values (1949886, 99);
insert into graduacao values (1949887, 57);
insert into graduacao values (1949888, 36);
insert into graduacao values (1949889, 40);
insert into graduacao values (1949890, 82);
insert into graduacao values (1949891, 68);
insert into graduacao values (1949892, 56);
insert into graduacao values (1949893, 75);
insert into graduacao values (1949894, 63);
insert into graduacao values (1949895, 57);
insert into graduacao values (1949896, 41);
insert into graduacao values (1949897, 61);
insert into graduacao values (1949898, 25);
insert into graduacao values (1949899, 66);
insert into graduacao values (1949900, 75);
insert into graduacao values (1949901, 79);
insert into graduacao values (1949902, 56);
insert into graduacao values (1949903, 74);
insert into graduacao values (1949904, 42);
insert into graduacao values (1949905, 97);
insert into graduacao values (1949906, 11);
insert into graduacao values (1949907, 80);
insert into graduacao values (1949908, 44);
insert into graduacao values (1949909, 39);
insert into graduacao values (1949910, 91);
insert into graduacao values (1949911, 3);
insert into graduacao values (1949912, 59);
insert into graduacao values (1949913, 7);
insert into graduacao values (1949914, 74);
insert into graduacao values (1949915, 98);
insert into graduacao values (1949916, 100);
insert into graduacao values (1949917, 65);
insert into graduacao values (1949918, 44);
insert into graduacao values (1949919, 25);
insert into graduacao values (1949920, 83);
insert into graduacao values (1949921, 67);
insert into graduacao values (1949922, 76);
insert into graduacao values (1949923, 30);
insert into graduacao values (1949924, 30);
insert into graduacao values (1949925, 99);
insert into graduacao values (1949926, 21);
insert into graduacao values (1949927, 16);
insert into graduacao values (1949928, 84);
insert into graduacao values (1949929, 35);
insert into graduacao values (1949930, 38);
insert into graduacao values (1949931, 70);
insert into graduacao values (1949932, 11);
insert into graduacao values (1949933, 49);
insert into graduacao values (1949934, 79);
insert into graduacao values (1949935, 37);
insert into graduacao values (1949936, 72);
insert into graduacao values (1949937, 99);
insert into graduacao values (1949938, 99);
insert into graduacao values (1949939, 62);
insert into graduacao values (1949940, 8);
insert into graduacao values (1949941, 71);
insert into graduacao values (1949942, 44);
insert into graduacao values (1949943, 55);
insert into graduacao values (1949944, 56);
insert into graduacao values (1949945, 77);
insert into graduacao values (1949946, 87);
insert into graduacao values (1949947, 75);
insert into graduacao values (1949948, 37);
insert into graduacao values (1949949, 37);
insert into graduacao values (1949950, 3);
insert into graduacao values (1949951, 68);
insert into graduacao values (1949952, 40);
insert into graduacao values (1949953, 17);
insert into graduacao values (1949954, 30);
insert into graduacao values (1949955, 23);
insert into graduacao values (1949956, 57);
insert into graduacao values (1949957, 43);
insert into graduacao values (1949958, 11);
insert into graduacao values (1949959, 93);
insert into graduacao values (1949960, 81);
insert into graduacao values (1949961, 56);
insert into graduacao values (1949962, 88);
insert into graduacao values (1949963, 3);
insert into graduacao values (1949964, 79);
insert into graduacao values (1949965, 97);
insert into graduacao values (1949966, 31);
insert into graduacao values (1949967, 33);
insert into graduacao values (1949968, 86);
insert into graduacao values (1949969, 31);
insert into graduacao values (1949970, 5);
insert into graduacao values (1949971, 89);
insert into graduacao values (1949972, 41);
insert into graduacao values (1949973, 58);
insert into graduacao values (1949974, 49);
insert into graduacao values (1949975, 98);
insert into graduacao values (1949976, 90);
insert into graduacao values (1949977, 98);
insert into graduacao values (1949978, 71);
insert into graduacao values (1949979, 49);
insert into graduacao values (1949980, 6);
insert into graduacao values (1949981, 99);
insert into graduacao values (1949982, 7);
insert into graduacao values (1949983, 38);
insert into graduacao values (1949984, 89);
insert into graduacao values (1949985, 66);
insert into graduacao values (1949986, 35);
insert into graduacao values (1949987, 3);
insert into graduacao values (1949988, 46);
insert into graduacao values (1949989, 21);
insert into graduacao values (1949990, 40);
insert into graduacao values (1949991, 62);
insert into graduacao values (1949992, 67);
insert into graduacao values (1949993, 23);
insert into graduacao values (1949994, 56);
insert into graduacao values (1949995, 42);
insert into graduacao values (1949996, 76);
insert into graduacao values (1949997, 13);
insert into graduacao values (1949998, 95);
insert into graduacao values (1949999, 3);
insert into graduacao values (1950000, 56);
insert into graduacao values (1950001, 18);
insert into graduacao values (1950002, 2);
insert into graduacao values (1950003, 59);
insert into graduacao values (1950004, 47);
insert into graduacao values (1950005, 48);
insert into graduacao values (1950006, 16);
insert into graduacao values (1950007, 44);
insert into graduacao values (1950008, 80);
insert into graduacao values (1950009, 63);
insert into graduacao values (1950010, 73);
insert into graduacao values (1950011, 34);
insert into graduacao values (1950012, 57);
insert into graduacao values (1950013, 38);
insert into graduacao values (1950014, 6);
insert into graduacao values (1950015, 5);
insert into graduacao values (1950016, 92);
insert into graduacao values (1950017, 50);
insert into graduacao values (1950018, 53);
insert into graduacao values (1950019, 40);
insert into graduacao values (1950020, 56);
insert into graduacao values (1950021, 12);
insert into graduacao values (1950022, 34);
insert into graduacao values (1950023, 23);
insert into graduacao values (1950024, 24);
insert into graduacao values (1950025, 84);
insert into graduacao values (1950026, 89);
insert into graduacao values (1950027, 100);
insert into graduacao values (1950028, 83);
insert into graduacao values (1950029, 78);
insert into graduacao values (1950030, 4);
insert into graduacao values (1950031, 74);
insert into graduacao values (1950032, 4);
insert into graduacao values (1950033, 57);
insert into graduacao values (1950034, 45);
insert into graduacao values (1950035, 6);
insert into graduacao values (1950036, 86);
insert into graduacao values (1950037, 42);
insert into graduacao values (1950038, 7);
insert into graduacao values (1950039, 39);
insert into graduacao values (1950040, 47);
insert into graduacao values (1950041, 3);
insert into graduacao values (1950042, 48);
insert into graduacao values (1950043, 69);
insert into graduacao values (1950044, 79);
insert into graduacao values (1950045, 93);
insert into graduacao values (1950046, 52);
insert into graduacao values (1950047, 43);
insert into graduacao values (1950048, 3);
insert into graduacao values (1950049, 44);
insert into graduacao values (1950050, 71);
insert into graduacao values (1950051, 86);
insert into graduacao values (1950052, 77);
insert into graduacao values (1950053, 81);
insert into graduacao values (1950054, 86);
insert into graduacao values (1950055, 80);
insert into graduacao values (1950056, 74);
insert into graduacao values (1950057, 10);
insert into graduacao values (1950058, 4);
insert into graduacao values (1950059, 70);
insert into graduacao values (1950060, 75);
insert into graduacao values (1950061, 68);
insert into graduacao values (1950062, 11);
insert into graduacao values (1950063, 76);
insert into graduacao values (1950064, 94);
insert into graduacao values (1950065, 1);
insert into graduacao values (1950066, 83);
insert into graduacao values (1950067, 35);
insert into graduacao values (1950068, 26);
insert into graduacao values (1950069, 12);
insert into graduacao values (1950070, 36);
insert into graduacao values (1950071, 83);
insert into graduacao values (1950072, 98);
insert into graduacao values (1950073, 16);
insert into graduacao values (1950074, 57);
insert into graduacao values (1950075, 79);
insert into graduacao values (1950076, 8);
insert into graduacao values (1950077, 13);
insert into graduacao values (1950078, 44);
insert into graduacao values (1950079, 89);
insert into graduacao values (1950080, 22);
insert into graduacao values (1950081, 56);
insert into graduacao values (1950082, 74);
insert into graduacao values (1950083, 61);
insert into graduacao values (1950084, 82);
insert into graduacao values (1950085, 96);
insert into graduacao values (1950086, 16);
insert into graduacao values (1950087, 100);
insert into graduacao values (1950088, 94);
insert into graduacao values (1950089, 69);
insert into graduacao values (1950090, 39);
insert into graduacao values (1950091, 60);
insert into graduacao values (1950092, 49);
insert into graduacao values (1950093, 66);
insert into graduacao values (1950094, 13);
insert into graduacao values (1950095, 87);
insert into graduacao values (1950096, 40);
insert into graduacao values (1950097, 38);
insert into graduacao values (1950098, 58);
insert into graduacao values (1950099, 17);
insert into graduacao values (1950100, 96);
insert into graduacao values (1950101, 35);
insert into graduacao values (1950102, 41);
insert into graduacao values (1950103, 99);
insert into graduacao values (1950104, 79);
insert into graduacao values (1950105, 48);
insert into graduacao values (1950106, 58);
insert into graduacao values (1950107, 26);
insert into graduacao values (1950108, 38);
insert into graduacao values (1950109, 29);
insert into graduacao values (1950110, 21);
insert into graduacao values (1950111, 76);
insert into graduacao values (1950112, 11);
insert into graduacao values (1950113, 29);
insert into graduacao values (1950114, 43);
insert into graduacao values (1950115, 37);
insert into graduacao values (1950116, 33);
insert into graduacao values (1950117, 84);
insert into graduacao values (1950118, 38);
insert into graduacao values (1950119, 33);
insert into graduacao values (1950120, 6);
insert into graduacao values (1950121, 8);
insert into graduacao values (1950122, 56);
insert into graduacao values (1950123, 98);
insert into graduacao values (1950124, 62);
insert into graduacao values (1950125, 24);
insert into graduacao values (1950126, 7);
insert into graduacao values (1950127, 8);
insert into graduacao values (1950128, 31);
insert into graduacao values (1950129, 54);
insert into graduacao values (1950130, 90);
insert into graduacao values (1950131, 25);
insert into graduacao values (1950132, 35);
insert into graduacao values (1950133, 26);
insert into graduacao values (1950134, 9);
insert into graduacao values (1950135, 41);
insert into graduacao values (1950136, 53);
insert into graduacao values (1950137, 40);
insert into graduacao values (1950138, 72);
insert into graduacao values (1950139, 22);
insert into graduacao values (1950140, 74);
insert into graduacao values (1950141, 65);
insert into graduacao values (1950142, 56);
insert into graduacao values (1950143, 36);
insert into graduacao values (1950144, 36);
insert into graduacao values (1950145, 64);
insert into graduacao values (1950146, 77);
insert into graduacao values (1950147, 65);
insert into graduacao values (1950148, 20);
insert into graduacao values (1950149, 16);
insert into graduacao values (1950150, 45);
insert into graduacao values (1950151, 85);
insert into graduacao values (1950152, 9);
insert into graduacao values (1950153, 71);
insert into graduacao values (1950154, 57);
insert into graduacao values (1950155, 86);
insert into graduacao values (1950156, 36);
insert into graduacao values (1950157, 52);
insert into graduacao values (1950158, 4);
insert into graduacao values (1950159, 50);
insert into graduacao values (1950160, 59);
insert into graduacao values (1950161, 50);
insert into graduacao values (1950162, 76);
insert into graduacao values (1950163, 21);
insert into graduacao values (1950164, 69);
insert into graduacao values (1950165, 100);
insert into graduacao values (1950166, 36);
insert into graduacao values (1950167, 1);
insert into graduacao values (1950168, 100);
insert into graduacao values (1950169, 4);
insert into graduacao values (1950170, 1);
insert into graduacao values (1950171, 12);
insert into graduacao values (1950172, 68);
insert into graduacao values (1950173, 53);
insert into graduacao values (1950174, 63);
insert into graduacao values (1950175, 94);
insert into graduacao values (1950176, 75);
insert into graduacao values (1950177, 88);
insert into graduacao values (1950178, 45);
insert into graduacao values (1950179, 24);
insert into graduacao values (1950180, 34);
insert into graduacao values (1950181, 26);
insert into graduacao values (1950182, 16);
insert into graduacao values (1950183, 42);
insert into graduacao values (1950184, 75);
insert into graduacao values (1950185, 17);
insert into graduacao values (1950186, 35);
insert into graduacao values (1950187, 61);
insert into graduacao values (1950188, 50);
insert into graduacao values (1950189, 28);
insert into graduacao values (1950190, 88);
insert into graduacao values (1950191, 17);
insert into graduacao values (1950192, 44);
insert into graduacao values (1950193, 14);
insert into graduacao values (1950194, 2);
insert into graduacao values (1950195, 87);
insert into graduacao values (1950196, 12);
insert into graduacao values (1950197, 51);
insert into graduacao values (1950198, 84);
insert into graduacao values (1950199, 18);
insert into graduacao values (1950200, 38);
insert into graduacao values (1950201, 39);
insert into graduacao values (1950202, 21);
insert into graduacao values (1950203, 76);
insert into graduacao values (1950204, 90);
insert into graduacao values (1950205, 94);
insert into graduacao values (1950206, 7);
insert into graduacao values (1950207, 50);
insert into graduacao values (1950208, 10);
insert into graduacao values (1950209, 42);
insert into graduacao values (1950210, 95);
insert into graduacao values (1950211, 44);
insert into graduacao values (1950212, 3);
insert into graduacao values (1950213, 16);
insert into graduacao values (1950214, 63);
insert into graduacao values (1950215, 98);
insert into graduacao values (1950216, 74);
insert into graduacao values (1950217, 62);
insert into graduacao values (1950218, 29);
insert into graduacao values (1950219, 92);
insert into graduacao values (1950220, 57);
insert into graduacao values (1950221, 35);
insert into graduacao values (1950222, 89);
insert into graduacao values (1950223, 16);
insert into graduacao values (1950224, 35);
insert into graduacao values (1950225, 7);
insert into graduacao values (1950226, 3);
insert into graduacao values (1950227, 2);
insert into graduacao values (1950228, 33);
insert into graduacao values (1950229, 90);
insert into graduacao values (1950230, 27);
insert into graduacao values (1950231, 34);
insert into graduacao values (1950232, 71);
insert into graduacao values (1950233, 4);
insert into graduacao values (1950234, 49);
insert into graduacao values (1950235, 9);
insert into graduacao values (1950236, 50);
insert into graduacao values (1950237, 36);
insert into graduacao values (1950238, 53);
insert into graduacao values (1950239, 39);
insert into graduacao values (1950240, 73);
insert into graduacao values (1950241, 99);
insert into graduacao values (1950242, 99);
insert into graduacao values (1950243, 63);
insert into graduacao values (1950244, 77);
insert into graduacao values (1950245, 48);
insert into graduacao values (1950246, 24);
insert into graduacao values (1950247, 71);
insert into graduacao values (1950248, 31);
insert into graduacao values (1950249, 44);
insert into graduacao values (1950250, 31);
insert into graduacao values (1950251, 57);
insert into graduacao values (1950252, 34);
insert into graduacao values (1950253, 34);
insert into graduacao values (1950254, 25);
insert into graduacao values (1950255, 19);
insert into graduacao values (1950256, 66);
insert into graduacao values (1950257, 24);
insert into graduacao values (1950258, 2);
insert into graduacao values (1950259, 89);
insert into graduacao values (1950260, 83);
insert into graduacao values (1950261, 82);
insert into graduacao values (1950262, 38);
insert into graduacao values (1950263, 84);
insert into graduacao values (1950264, 53);
insert into graduacao values (1950265, 48);
insert into graduacao values (1950266, 68);
insert into graduacao values (1950267, 4);
insert into graduacao values (1950268, 42);
insert into graduacao values (1950269, 77);
insert into graduacao values (1950270, 44);
insert into graduacao values (1950271, 5);
insert into graduacao values (1950272, 70);
insert into graduacao values (1950273, 17);
insert into graduacao values (1950274, 70);
insert into graduacao values (1950275, 58);
insert into graduacao values (1950276, 59);
insert into graduacao values (1950277, 92);
insert into graduacao values (1950278, 25);
insert into graduacao values (1950279, 99);
insert into graduacao values (1950280, 18);
insert into graduacao values (1950281, 83);
insert into graduacao values (1950282, 54);
insert into graduacao values (1950283, 88);
insert into graduacao values (1950284, 77);
insert into graduacao values (1950285, 64);
insert into graduacao values (1950286, 60);
insert into graduacao values (1950287, 27);
insert into graduacao values (1950288, 79);
insert into graduacao values (1950289, 21);
insert into graduacao values (1950290, 86);
insert into graduacao values (1950291, 17);
insert into graduacao values (1950292, 51);
insert into graduacao values (1950293, 1);
insert into graduacao values (1950294, 17);
insert into graduacao values (1950295, 73);
insert into graduacao values (1950296, 36);
